Product_ID,Product_Name,Category,Store_ID,Store_Name,Region,Current_Price,Competitor_Price,Unit_Cost,Price_Adjustment_Percent,Candidate_Price,Predicted_Demand,Expected_Revenue,Expected_Profit,Price_Change_Percent,Competitor_Gap_Percent,Guardrail_Status,Is_Feasible
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,-3,581.03,111.94,65042.5,19381.89,-3.0,-1.24,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,-2,587.02,111.94,65713.04,20052.43,-2.0,-0.22,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,-1,593.01,111.94,66383.58,20722.97,-1.0,0.79,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,0,599.0,111.89,67024.34,21384.01,0.0,1.81,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,1,604.99,112.05,67791.53,22085.84,1.0,2.83,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,2,610.98,111.77,68286.87,22698.58,2.0,3.85,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,3,616.97,111.1,68545.54,23228.85,3.0,4.87,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,4,622.96,112.44,70046.49,24182.77,4.0,5.88,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,5,628.95,112.45,70728.47,24859.27,5.0,6.9,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,6,634.94,112.71,71565.11,25591.17,6.0,7.92,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,7,640.93,112.71,72240.25,26266.31,7.0,8.94,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,8,646.92,112.71,72915.39,26941.45,8.0,9.96,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,9,652.91,112.71,73590.54,27616.6,9.0,10.97,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,10,658.9,112.71,74265.68,28291.74,10.0,11.99,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,11,664.89,112.71,74940.82,28966.88,11.0,13.01,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,12,670.88,112.71,75615.96,29642.02,12.0,14.03,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,13,676.87,112.71,76291.11,30317.17,13.0,15.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,14,682.86,112.71,76966.25,30992.31,14.0,16.07,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_01,Delhi Flagship Metro,North,599.0,588.34,407.89,15,688.85,112.71,77641.39,31667.45,15.0,17.08,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-15,432.78,172.1,74479.82,4283.47,-15.0,-30.86,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-14,437.87,172.1,75355.79,5159.44,-14.0,-30.05,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-13,442.96,172.1,76231.76,6035.41,-13.0,-29.23,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-12,448.05,172.1,77107.73,6911.38,-12.0,-28.42,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-11,453.14,171.92,77903.89,7779.39,-11.0,-27.61,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-10,458.24,171.92,78780.68,8656.18,-10.0,-26.79,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-9,463.33,171.92,79655.76,9531.26,-9.0,-25.98,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-8,468.42,171.24,80212.29,10365.16,-8.0,-25.17,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-7,473.51,171.24,81083.91,11236.78,-7.0,-24.35,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-6,478.6,169.73,81231.99,12001.49,-6.0,-23.54,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-5,483.69,169.73,82095.9,12865.4,-5.0,-22.73,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-4,488.78,169.73,82959.82,13729.32,-4.0,-21.91,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-3,493.88,168.59,83265.41,14497.43,-3.0,-21.1,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-2,498.97,167.9,83778.41,15292.58,-2.0,-20.29,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,-1,504.06,168.0,84684.53,16157.03,-1.0,-19.47,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,0,509.15,167.72,85394.03,16983.2,0.0,-18.66,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,1,514.24,167.72,86247.72,17836.89,1.0,-17.85,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,2,519.33,166.93,86691.26,18602.57,2.0,-17.03,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,3,524.42,166.51,87318.71,19402.87,3.0,-16.22,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,4,529.52,166.51,88167.88,20252.04,4.0,-15.41,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,5,534.61,166.3,88908.17,21074.14,5.0,-14.59,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,6,539.7,165.69,89421.75,21839.32,6.0,-13.78,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,7,544.79,163.78,89223.62,22420.96,7.0,-12.97,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,8,549.88,163.78,90057.24,23254.58,8.0,-12.15,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,9,554.97,158.61,88021.34,23327.71,9.0,-11.34,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,10,560.07,158.61,88830.22,24136.59,10.0,-10.52,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,11,565.16,158.61,89637.53,24943.9,11.0,-9.71,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,12,570.25,158.55,90411.35,25741.67,12.0,-8.9,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,13,575.34,159.76,91914.21,26751.2,13.0,-8.09,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,14,580.43,159.8,92752.88,27571.94,14.0,-7.27,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_02,Bengaluru Tech Park Store,South,509.15,625.95,407.89,15,585.52,159.97,93665.01,28415.28,15.0,-6.46,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-15,509.15,113.74,57910.57,11517.28,-15.0,-18.11,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-14,515.14,113.74,58591.87,12198.58,-14.0,-17.15,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-13,521.13,111.57,58143.79,12634.47,-13.0,-16.18,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-12,527.12,111.37,58706.39,13278.88,-12.0,-15.22,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-11,533.11,110.76,59044.66,13868.75,-11.0,-14.26,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-10,539.1,110.76,59708.08,14532.17,-10.0,-13.29,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-9,545.09,110.76,60371.51,15195.6,-9.0,-12.33,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-8,551.08,110.82,61068.24,15867.68,-8.0,-11.37,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-7,557.07,110.82,61732.02,16531.46,-7.0,-10.4,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-6,563.06,111.02,62511.83,17227.23,-6.0,-9.44,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-5,569.05,111.5,63450.57,17969.76,-5.0,-8.48,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-4,575.04,112.37,64619.71,18783.36,-4.0,-7.51,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-3,581.03,112.54,65390.19,19485.5,-3.0,-6.55,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-2,587.02,112.0,65749.1,20063.43,-2.0,-5.59,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,-1,593.01,112.89,66942.98,20897.59,-1.0,-4.62,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,0,599.0,112.32,67280.25,21465.66,0.0,-3.66,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,1,604.99,112.32,67953.05,22138.46,1.0,-2.7,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,2,610.98,111.75,68277.12,22695.34,2.0,-1.73,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,3,616.97,111.75,68946.5,23364.72,3.0,-0.77,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,4,622.96,111.75,69615.88,24034.1,4.0,0.19,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,5,628.95,111.75,70285.27,24703.49,5.0,1.16,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,6,634.94,111.41,70738.68,25295.64,6.0,2.12,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,7,640.93,111.85,71689.29,26065.99,7.0,3.08,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,8,646.92,110.79,71671.72,26481.93,8.0,4.05,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,9,652.91,110.31,72024.34,27028.85,9.0,5.01,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,10,658.9,110.33,72694.81,27693.31,10.0,5.97,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,11,664.89,110.34,73364.61,28357.63,11.0,6.94,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,12,670.88,109.85,73698.21,28890.25,12.0,7.9,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,13,676.87,109.85,74356.23,29548.27,13.0,8.86,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,14,682.86,109.85,75014.25,30206.29,14.0,9.83,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_03,Mumbai High Street Mall,West,599.0,621.76,407.89,15,688.85,109.85,75672.27,30864.31,15.0,10.79,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-15,509.15,81.97,41733.27,8299.93,-15.0,-12.02,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-14,515.14,81.97,42224.25,8790.91,-14.0,-10.98,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-13,521.13,81.28,42358.03,9204.27,-13.0,-9.95,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-12,527.12,80.99,42688.84,9655.85,-12.0,-8.91,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-11,533.11,80.83,43089.85,10121.2,-11.0,-7.88,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-10,539.1,80.82,43567.99,10603.89,-10.0,-6.84,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-9,545.09,80.82,44052.08,11087.98,-9.0,-5.81,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-8,551.08,80.9,44579.9,11583.43,-8.0,-4.77,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-7,557.07,82.61,46017.35,12323.17,-7.0,-3.74,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-6,563.06,80.9,45548.82,12552.5,-6.0,-2.7,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-5,569.05,80.46,45786.93,12967.27,-5.0,-1.67,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-4,575.04,80.46,46268.89,13449.23,-4.0,-0.63,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-3,581.03,80.46,46750.86,13931.2,-3.0,0.4,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-2,587.02,80.46,47232.83,14413.17,-2.0,1.44,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,-1,593.01,80.48,47727.78,14899.19,-1.0,2.47,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,0,599.0,80.03,47935.58,15293.77,0.0,3.51,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,1,604.99,79.3,47975.39,15629.92,1.0,4.54,PASSED,True
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,2,610.98,79.06,48301.85,16055.55,2.0,5.58,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,3,616.97,79.58,49100.65,16639.32,3.0,6.61,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,4,622.96,79.13,49292.48,17017.68,4.0,7.65,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,5,628.95,79.12,49763.05,17490.45,5.0,8.68,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,6,634.94,79.12,50236.99,17964.39,6.0,9.72,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,7,640.93,79.04,50656.76,18418.63,7.0,10.75,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,8,646.92,79.04,51130.19,18892.06,8.0,11.79,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,9,652.91,79.04,51603.62,19365.49,9.0,12.82,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,10,658.9,79.04,52077.04,19838.91,10.0,13.86,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,11,664.89,79.04,52550.47,20312.34,11.0,14.89,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,12,670.88,79.04,53023.9,20785.77,12.0,15.93,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,13,676.87,79.04,53497.33,21259.2,13.0,16.96,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,14,682.86,79.04,53970.75,21732.62,14.0,18.0,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_07,Premium Arabica Coffee Beans 500g,Groceries,STORE_04,Kolkata City Center,East,599.0,578.7,407.89,15,688.85,79.04,54444.18,22206.05,15.0,19.03,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-15,274.55,182.81,50190.86,1113.32,-15.0,-28.99,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-14,277.78,182.81,50781.34,1703.8,-14.0,-28.15,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-13,281.01,182.81,51371.82,2294.28,-13.0,-27.32,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-12,284.24,182.81,51962.3,2884.76,-12.0,-26.48,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-11,287.47,182.81,52552.78,3475.24,-11.0,-25.65,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-10,290.7,182.13,52945.58,4050.6,-10.0,-24.81,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-9,293.93,183.34,53889.59,4669.71,-9.0,-23.97,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-8,297.16,182.16,54130.32,5227.96,-8.0,-23.14,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-7,300.39,181.66,54568.43,5800.36,-7.0,-22.3,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-6,303.62,181.66,55155.18,6387.11,-6.0,-21.47,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-5,306.85,181.66,55741.94,6973.87,-5.0,-20.63,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-4,310.08,182.25,56512.99,7585.37,-4.0,-19.8,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-3,313.31,182.25,57101.67,8174.05,-3.0,-18.96,PASSED,True
PROD_08,Almond & Oat Milk 1L Pack of 3,Groceries,STORE_01,Delhi Flagship Metro,North,323.0,386.62,268.46,-2,316.54,182.54,57780.28,8776.38,-2.0,-18.13,PASSED,True
