Date,Product_ID,Product_Name,Store_ID,Category,Our_Price,Actual_Demand,Forecast_XGBoost,Forecast_Error
2025-10-11,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,40,44.5,4.5
2025-10-12,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,42,43.7,1.7000007629394531
2025-10-13,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,27,33.9,6.900001525878906
2025-10-14,PROD_02,Smart Fitness Watch,STORE_04,Electronics,3824.15,47,53.6,6.599998474121094
2025-10-15,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,36,35.5,-0.5
2025-10-16,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,32,36.1,4.099998474121094
2025-10-17,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,43,42.1,-0.9000015258789062
2025-10-18,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,42,46.1,4.099998474121094
2025-10-19,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,36,46.5,10.5
2025-10-20,PROD_02,Smart Fitness Watch,STORE_04,Electronics,3599.2,67,60.7,-6.299999237060547
2025-10-21,PROD_02,Smart Fitness Watch,STORE_04,Electronics,3824.15,53,64.8,11.800003051757812
2025-10-22,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,37.3,0.2999992370605469
2025-10-23,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,32,36.2,4.200000762939453
2025-10-24,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,35,42.8,7.799999237060547
2025-10-25,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,44,45.8,1.7999992370605469
2025-10-26,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,47,45.9,-1.0999984741210938
2025-10-27,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,29,36.8,7.799999237060547
2025-10-28,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,38,38.3,0.2999992370605469
2025-10-29,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,31,38.3,7.299999237060547
2025-10-30,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,29,37.3,8.299999237060547
2025-10-31,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,48,42.7,-5.299999237060547
2025-11-01,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,44,46.2,2.200000762939453
2025-11-02,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,45,46.5,1.5
2025-11-03,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,47,36.2,-10.799999237060547
2025-11-04,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,35,35.9,0.9000015258789062
2025-11-05,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,35,34.3,-0.7000007629394531
2025-11-06,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,32,34.0,2.0
2025-11-07,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,40.7,3.700000762939453
2025-11-08,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,50,44.3,-5.700000762939453
2025-11-09,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,55,48.2,-6.799999237060547
2025-11-10,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,34.6,-2.4000015258789062
2025-11-11,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4049.1,41,55.9,14.900001525878906
2025-11-12,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,29,34.9,5.900001525878906
2025-11-13,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4049.1,65,51.6,-13.400001525878906
2025-11-14,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,41.2,4.200000762939453
2025-11-15,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,45,45.0,0.0
2025-11-16,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4274.05,62,65.1,3.0999984741210938
2025-11-17,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,35,36.2,1.2000007629394531
2025-11-18,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,32,35.2,3.200000762939453
2025-11-19,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,36,33.3,-2.700000762939453
2025-11-20,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,35,35.9,0.9000015258789062
2025-11-21,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4274.05,59,51.9,-7.099998474121094
2025-11-22,PROD_02,Smart Fitness Watch,STORE_04,Electronics,3599.2,81,89.6,8.599998474121094
2025-11-23,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,34,48.4,14.400001525878906
2025-11-24,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4049.1,63,53.8,-9.200000762939453
2025-11-25,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,36,37.3,1.2999992370605469
2025-11-26,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,34,37.5,3.5
2025-11-27,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,31,36.5,5.5
2025-11-28,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,41,41.1,0.09999847412109375
2025-11-29,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,51,46.5,-4.5
2025-11-30,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,48,46.3,-1.7000007629394531
2025-12-01,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,33,35.6,2.5999984741210938
2025-12-02,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,39,35.1,-3.9000015258789062
2025-12-03,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,39,35.7,-3.299999237060547
2025-12-04,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,39,36.4,-2.5999984741210938
2025-12-05,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,49,43.6,-5.400001525878906
2025-12-06,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,47.7,10.700000762939453
2025-12-07,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,48,45.3,-2.700000762939453
2025-12-08,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,30,36.1,6.099998474121094
2025-12-09,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,35.5,-1.5
2025-12-10,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,33,35.5,2.5
2025-12-11,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,39,37.3,-1.7000007629394531
2025-12-12,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,37,41.4,4.400001525878906
2025-12-13,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,43,44.4,1.4000015258789062
2025-12-14,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,61,46.4,-14.599998474121094
2025-12-15,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,31,34.8,3.799999237060547
2025-12-16,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,41,35.5,-5.5
2025-12-17,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,40,36.0,-4.0
2025-12-18,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,30,35.6,5.599998474121094
2025-12-19,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,36,39.4,3.4000015258789062
2025-12-20,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4049.1,79,69.9,-9.099998474121094
2025-12-21,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4049.1,69,72.6,3.5999984741210938
2025-12-22,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,31,36.0,5.0
2025-12-23,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,38,34.9,-3.0999984741210938
2025-12-24,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,32,34.9,2.9000015258789062
2025-12-25,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4409.02,28,34.4,6.400001525878906
2025-12-26,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4499.0,48,38.0,-10.0
2025-12-27,PROD_02,Smart Fitness Watch,STORE_04,Electronics,3824.15,76,73.2,-2.8000030517578125
2025-12-28,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,63,50.2,-12.799999237060547
2025-12-29,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,33,36.4,3.4000015258789062
2025-12-30,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4319.04,39,36.6,-2.4000015258789062
2025-12-31,PROD_02,Smart Fitness Watch,STORE_04,Electronics,4274.05,53,48.1,-4.900001525878906
2025-09-17,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,63,69.4,6.400001525878906
2025-09-18,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,66,65.4,-0.5999984741210938
2025-09-19,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,99,74.4,-24.599998474121094
2025-09-20,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,117,92.0,-25.0
2025-09-21,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,83,87.1,4.099998474121094
2025-09-22,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,72,66.1,-5.900001525878906
2025-09-23,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,82,66.6,-15.400001525878906
2025-09-24,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,63,68.0,5.0
2025-09-25,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,68,67.4,-0.5999984741210938
2025-09-26,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,70,78.1,8.099998474121094
2025-09-27,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,93,85.8,-7.1999969482421875
2025-09-28,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,111,94.0,-17.0
2025-09-29,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,58,67.5,9.5
2025-09-30,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,108,114.7,6.6999969482421875
2025-10-01,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,93,77.1,-15.900001525878906
2025-10-02,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,91,80.4,-10.599998474121094
2025-10-03,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,120,92.6,-27.400001525878906
2025-10-04,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,112,109.6,-2.4000015258789062
2025-10-05,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,140,107.1,-32.900001525878906
2025-10-06,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,84,85.1,1.0999984741210938
2025-10-07,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,90,87.5,-2.5
2025-10-08,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,93,88.7,-4.3000030517578125
2025-10-09,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,100,89.1,-10.900001525878906
2025-10-10,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,98,105.3,7.3000030517578125
2025-10-11,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,210,178.0,-32.0
2025-10-12,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,152,173.9,21.899993896484375
2025-10-13,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,92,84.8,-7.1999969482421875
2025-10-14,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,145,128.3,-16.699996948242188
2025-10-15,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,77,89.2,12.199996948242188
2025-10-16,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,101,89.3,-11.699996948242188
2025-10-17,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,109,106.5,-2.5
2025-10-18,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1199.2,214,218.5,4.5
2025-10-19,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,141,123.8,-17.199996948242188
2025-10-20,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,98,90.9,-7.099998474121094
2025-10-21,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,87,92.6,5.599998474121094
2025-10-22,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,167,148.0,-19.0
2025-10-23,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,96,96.7,0.6999969482421875
2025-10-24,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,124,120.6,-3.4000015258789062
2025-10-25,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,218,207.3,-10.699996948242188
2025-10-26,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,112,132.4,20.399993896484375
2025-10-27,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,106,97.6,-8.400001525878906
2025-10-28,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,186,157.5,-28.5
2025-10-29,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,101,96.3,-4.6999969482421875
2025-10-30,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,86,95.2,9.199996948242188
2025-10-31,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,128,113.1,-14.900001525878906
2025-11-01,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,116,129.6,13.600006103515625
2025-11-02,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,209,196.9,-12.100006103515625
2025-11-03,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,93,93.9,0.9000015258789062
2025-11-04,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,117,94.6,-22.400001525878906
2025-11-05,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,75,96.5,21.5
2025-11-06,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,92,94.8,2.8000030517578125
2025-11-07,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,122,111.4,-10.599998474121094
2025-11-08,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,180,184.3,4.3000030517578125
2025-11-09,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,142,126.0,-16.0
2025-11-10,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,104,98.6,-5.400001525878906
2025-11-11,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,96,99.8,3.8000030517578125
2025-11-12,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,98,91.6,-6.400001525878906
2025-11-13,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,185,164.8,-20.199996948242188
2025-11-14,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,141,161.1,20.100006103515625
2025-11-15,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,116,133.0,17.0
2025-11-16,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,101,133.6,32.600006103515625
2025-11-17,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,112,92.8,-19.199996948242188
2025-11-18,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,94,92.5,-1.5
2025-11-19,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,87,91.3,4.3000030517578125
2025-11-20,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,91,91.4,0.40000152587890625
2025-11-21,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,116,114.3,-1.6999969482421875
2025-11-22,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,126,130.9,4.899993896484375
2025-11-23,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,141,126.1,-14.900001525878906
2025-11-24,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,110,99.0,-11.0
2025-11-25,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,112,124.5,12.5
2025-11-26,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,102,98.9,-3.0999984741210938
2025-11-27,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,132,127.4,-4.599998474121094
2025-11-28,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,113,116.3,3.3000030517578125
2025-11-29,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,128,127.4,-0.5999984741210938
2025-11-30,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,190,207.5,17.5
2025-12-01,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,99,97.0,-2.0
2025-12-02,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,96,95.9,-0.09999847412109375
2025-12-03,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,86,92.0,6.0
2025-12-04,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,95,89.7,-5.3000030517578125
2025-12-05,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,99,108.0,9.0
2025-12-06,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,220,189.7,-30.300003051757812
2025-12-07,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,154,121.7,-32.30000305175781
2025-12-08,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,164,124.3,-39.69999694824219
2025-12-09,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,103,100.0,-3.0
2025-12-10,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1469.02,81,95.8,14.800003051757812
2025-12-11,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,104,93.3,-10.699996948242188
2025-12-12,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,89,104.6,15.599998474121094
2025-12-13,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,114,112.1,-1.9000015258789062
2025-12-14,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,172,163.4,-8.600006103515625
2025-12-15,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1439.04,126,92.0,-34.0
2025-12-16,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,80,95.6,15.599998474121094
2025-12-17,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,89,91.4,2.4000015258789062
2025-12-18,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,94,94.1,0.09999847412109375
2025-12-19,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,123,107.1,-15.900001525878906
2025-12-20,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,119,122.7,3.6999969482421875
2025-12-21,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,143,123.1,-19.900001525878906
2025-12-22,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,114,126.2,12.199996948242188
2025-12-23,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1274.15,182,152.4,-29.600006103515625
2025-12-24,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,185,139.7,-45.30000305175781
2025-12-25,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,145,134.1,-10.899993896484375
2025-12-26,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1349.1,153,177.8,24.800003051757812
2025-12-27,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,113,137.9,24.899993896484375
2025-12-28,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,171,192.3,21.300003051757812
2025-12-29,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,83,105.7,22.699996948242188
2025-12-30,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1424.05,121,136.2,15.199996948242188
2025-12-31,PROD_03,Portable Bluetooth Speaker,STORE_01,Electronics,1499.0,74,99.0,25.0
2025-09-17,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,60,60.4,0.40000152587890625
2025-09-18,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,64,61.6,-2.4000015258789062
2025-09-19,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,66,68.0,2.0
2025-09-20,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,81,75.0,-6.0
2025-09-21,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,94,79.6,-14.400001525878906
2025-09-22,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,61,62.6,1.5999984741210938
2025-09-23,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,51,63.9,12.900001525878906
2025-09-24,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,69,60.4,-8.599998474121094
2025-09-25,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,56,63.4,7.400001525878906
2025-09-26,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,81,69.0,-12.0
2025-09-27,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1274.15,111,128.0,17.0
2025-09-28,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1424.05,109,113.9,4.900001525878906
2025-09-29,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,70,62.2,-7.799999237060547
2025-09-30,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1349.1,114,93.5,-20.5
2025-10-01,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,94,73.0,-21.0
2025-10-02,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,83,75.1,-7.900001525878906
2025-10-03,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,96,91.4,-4.599998474121094
2025-10-04,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,119,108.1,-10.900001525878906
2025-10-05,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,133,106.7,-26.300003051757812
2025-10-06,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,86,83.4,-2.5999984741210938
2025-10-07,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,61,85.3,24.300003051757812
2025-10-08,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,96,81.9,-14.099998474121094
2025-10-09,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,77,81.7,4.6999969482421875
2025-10-10,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,98,93.0,-5.0
2025-10-11,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,149,107.6,-41.400001525878906
2025-10-12,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,104,108.8,4.8000030517578125
2025-10-13,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,101,83.2,-17.800003051757812
2025-10-14,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,81,84.6,3.5999984741210938
2025-10-15,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,100,85.7,-14.300003051757812
2025-10-16,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,81,86.4,5.400001525878906
2025-10-17,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,107,98.1,-8.900001525878906
2025-10-18,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1274.15,185,180.9,-4.100006103515625
2025-10-19,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,103,111.2,8.199996948242188
2025-10-20,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1349.1,134,128.1,-5.899993896484375
2025-10-21,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,84,83.3,-0.6999969482421875
2025-10-22,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,75,83.8,8.800003051757812
2025-10-23,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,86,83.2,-2.8000030517578125
2025-10-24,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,115,96.7,-18.300003051757812
2025-10-25,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,119,112.5,-6.5
2025-10-26,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,122,119.5,-2.5
2025-10-27,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,97,89.6,-7.400001525878906
2025-10-28,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,75,94.2,19.199996948242188
2025-10-29,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,79,94.6,15.599998474121094
2025-10-30,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,89,94.0,5.0
2025-10-31,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,133,107.7,-25.300003051757812
2025-11-01,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,111,114.3,3.3000030517578125
2025-11-02,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1124.25,197,217.1,20.100006103515625
2025-11-03,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,91,81.5,-9.5
2025-11-04,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,89,79.2,-9.800003051757812
2025-11-05,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,108,85.6,-22.400001525878906
2025-11-06,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,78,83.6,5.599998474121094
2025-11-07,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,103,94.6,-8.400001525878906
2025-11-08,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,124,111.3,-12.699996948242188
2025-11-09,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1274.15,202,195.6,-6.399993896484375
2025-11-10,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,95,87.8,-7.1999969482421875
2025-11-11,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,91,85.2,-5.8000030517578125
2025-11-12,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,94,88.9,-5.099998474121094
2025-11-13,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1499.0,89,82.4,-6.599998474121094
2025-11-14,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,125,101.4,-23.599998474121094
2025-11-15,PROD_03,Portable Bluetooth Speaker,STORE_02,Electronics,1469.02,133,115.3,-17.699996948242188
